Período,Fecha,Año,Mes,Codex,Fecha Montaje,Equipo/EGI,No Componente,Tipo De Componente,Cod Comp,Mod,Stock Code,Equipo,OT Defitment,Orig Doc No,Horas del Comp. en la posición,Vida Media,Uso Vida Media,Intervalo de horas,Procedencia,Fecha Calculada,Flota
202003,20200316,2020,03,,20180403,HITA3600-6  ,00683902    ,Boom para Hitachi EX3600-6              ,BOOM,  ,003303567,60135,00823282,CSADE-BOOM0-AGRIE-E ,"10886,63",24000,"0,4536095833",6000-12000,Interno,16/03/2020,EX3600
202003,20200316,2020,03,HCO,20181002,HITA3600-6  ,00671133    ,CILINDRO BRAZO PALA HITACHI 3600        ,CEMP,I ,003189974,60135,00822891,537824              ,"7915,4",14000,"0,5653857143",6000-12000,Interno,16/03/2020,EX3600
202003,20200316,2020,03,HCO,20190129,HITA3600-6  ,00672133-1  ,CILINDRO CUCHARON PALA HITACHI EX-3600  ,CCUC,I ,003230240,60135,00822889,537836              ,"6218,97",12000,"0,5182475",6000-12000,Interno,16/03/2020,EX3600
202003,20200316,2020,03,HCO,20190329,HITA3600-6  ,00670141    ,CILINDRO LEVANTE BOOM RETRO HITACHI 3600,CLEV,D ,003812385,60135,00822892,538810              ,"5333,65",14000,"0,380975",0-6000,Externo,16/03/2020,EX3600
202003,20200316,2020,03,HCO,20190329,HITA3600-6  ,00672139    ,CILINDRO CUCHARON PALA HITACHI EX-3600  ,CCUC,D ,003230240,60135,00822888,537827              ,"5333,65",12000,"0,4444708333",0-6000,Interno,16/03/2020,EX3600
202003,20200316,2020,03,,20190329,HITA3600-6  ,00681133    ,CUCHARON**BUCKET  23.4 M3               ,CUCH,  ,003189958,60135,00822894,CSADE-CUCH0-AGRIE-C ,"5333,65",8000,"0,66670625",0-6000,Interno,16/03/2020,EX3600
202003,20200316,2020,03,HCO,20190705,HITA EX5500 ,006BVLH117  ,BOMBA MTR VENT HCO LH                   ,BMVH,I ,003061561,60117,00823443,                    ,"3977,76",14000,"0,2841257143",0-6000,Nuevo,16/03/2020,EX5500
202003,20200316,2020,03,HCO,20191222,HITA3600-6  ,00670334-1  ,CILINDRO DE LEVANTE DEL BOOM HITACHI 360,CLEV,I ,003812385,60135,00822893,537812              ,"1276,75",14000,"0,09119642857",0-6000,Interno,16/03/2020,EX3600
202003,20200318,2020,03,,20130711,HITA3600-6  ,006AMC1134  ,ALTERNADOR MOTOR CUMMINS                ,AMC1,  ,003189693,60134,SH151499,ALTCA-ALTER-CC196-N ,"39014,35",8000,"4,87679375",36000-42000,Nuevo,18/03/2020,EX3600
202003,20200318,2020,03,,20160622,HITA3600-6  ,006ENCM134  ,ENFRIADOR DE COMBUSTIBLE                ,ENCM,  ,003189933,60134,00823533,MOTFO-ENFCO-OBSTI-O ,"20849,89",24000,"0,8687454167",18000-24000,Nuevo,18/03/2020,EX3600
202003,20200318,2020,03,,20160625,HITA3600-6  ,006EHFE134  ,ENFRIAD. HCO PPAL   FRONT EXT           ,EAHI,FE,003189933,60134,00822256,                    ,"20849,89",24000,"0,8687454167",18000-24000,Nuevo,18/03/2020,EX3600
202003,20200318,2020,03,,20160625,HITA3600-6  ,006EHFI134  ,ENFRIAD. HCO PPAL FRONT INTER           ,EAHI,FI,003189933,60134,00822256,                    ,"20849,89",24000,"0,8687454167",18000-24000,Nuevo,18/03/2020,EX3600
202003,20200318,2020,03,,20190220,HITA3600-6  ,006MRTS134  ,MOT HCO RAD MOT DIESEL TRAS SUP         ,MRAD,ST,003233996,60134,00823824,                    ,"6218,89",20000,"0,3109445",6000-12000,Nuevo,18/03/2020,EX3600
202003,20200318,2020,03,,20190615,HITA3600-6  ,006MHAA134  ,MOTOR HCO AIRE ACONDIC.                 ,MHAA,  ,003061587,60134,00823451,CAAAA-MOTAA-DESGA-O ,"4398,03",16000,"0,274876875",0-6000,Nuevo,18/03/2020,EX3600
202003,20200320,2020,03,,20130321,HITA3600-6  ,006CAAI136  , COMPRESOR A/A DELANT INF               ,CAA2,  ,         ,60136,SH151835,                    ,"40592,08",8000,"5,07401",36000-42000,Nuevo,20/03/2020,EX3600
202003,20200320,2020,03,,20190406,HITA3600-6  ,006MCM1135-2,Grp N2 PARTE2-MANGUERAS DE AA Y BBS VENT,MAAV,  ,         ,60135,00823436,                    ,"5307,21",18000,"0,294845",0-6000,Nuevo,20/03/2020,EX3600
202003,20200321,2020,03,,20120605,HITA3600-6  ,006AMC1135  , ALTERNADOR MOTOR CUMMINS               ,AMC1,  ,003189693,60135,SH151332,CSCAJ-ALTER-DANAD-N ,"45773,47",8000,"5,72168375",42000-48000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20120605,HITA3600-6  ,006EAAC135  , EVAPORADOR A/A  CENTRAL                ,EAA2,  ,003428455,60135,SH151326,CAAAD-EVAAA-ROTO0-O ,"45773,47",8000,"5,72168375",42000-48000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20120605,HITA3600-6  ,006EAAI135  , EVAPORADOR A/A  INFERIOR               ,EAA3,  ,003428455,60135,SH151327,CAAAD-EVAAA-ROTO0-O ,"45773,47",8000,"5,72168375",42000-48000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20120605,HITA3600-6  ,006EAAS135  ,EVAPORADOR A/A  SUPERIOR                ,EAA1,  ,003428455,60135,SH151325,CAAAD-EVAAA-ROTO0-O ,"45773,47",8000,"5,72168375",42000-48000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20120605,HITA3600-6  ,006MTAI135  ,MOTOR ARRANQUE INFERIOR                 ,MTAI,  ,002977635,60135,SH151330,CSARF-MOTAR-DANAD-N ,"45773,47",8000,"5,72168375",42000-48000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20120605,HITA3600-6  ,006MTAS135  , MOTOR ARRANQUE SUPERIOR                ,MTAS,  ,002977635,60135,SH151330,CSARF-MOTAR-DANAD-N ,"45773,47",8000,"5,72168375",42000-48000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20150822,HITA3600-6  ,006MHBL135  ,BOMBA DE GRASA No. 2                    ,BMLG,02,003886553,60135,SH151329,LUBCW-BOMGR-DANAD-I ,"25186,87",8000,"3,14835875",24000-30000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,HCO,20180317,HITA3600-6  ,006MGFI135  , MOTOR HCO DE GIRO  FRON IZQ            ,MGIR,IF,003178910,60135,00822903,SGIRA-MOTGI-ROTO0-J ,"10886,63",12000,"0,9072191667",6000-12000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20180401,HITA3600-6  ,006CAAI135  , COMPRESOR A/A DELANT INF               ,CAA2,  ,002041424,60135,SH151323,CAAAA-COMAA-DANAD-O ,"10886,63",8000,"1,36082875",6000-12000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20180401,HITA3600-6  ,006CAAS135  ,COMPRESOR A/A DELANT SUP                ,CAA1,  ,002041424,60135,SH151322,CAAAA-COMAA-DANAD-O ,"10886,63",8000,"1,36082875",6000-12000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20180401,HITA3600-6  ,006CAAT135  , COMPRESOR A/A TRASERO                  ,CAA3,  ,002041424,60135,SH151324,CAAAA-COMAA-DANAD-O ,"10886,63",8000,"1,36082875",6000-12000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20180406,HITA3600-6  ,006MHCM135  , MOT HCO CUARTO DEL MOT DIESEL          ,MHCM,  ,003233996,60135,00822905,CENFF-MOTVE-FUGAS-N ,"10886,63",16000,"0,680414375",6000-12000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,HCO,20180621,HITA3600-6  ,006MGTD135  , MOTOR HCO DE GIRO  TRAS DER            ,MGIR,DT,003178910,60135,00822904,SGIRA-MOTGI-ROTO0-J ,"9677,87",12000,"0,8064891667",6000-12000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20181123,HITA3600-6  ,006BMLG135  ,BOMBA DE GRASA No. 1                    ,BMLG,01,003886553,60135,SH151328,LUBCW-BOMGR-DANAD-I ,"7244,68",8000,"0,905585",6000-12000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20190406,HITA3600-6  ,0060MAF2135 ,Grupo No17-MANGUERAS SISTEMA LUBRICACION,MAF2,  ,         ,60135,00822896,                    ,"5307,21",8000,"0,66340125",0-6000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20190406,HITA3600-6  ,0060MEC6135 ,Grp N12 PARTE1-MANG SIST ENFRI RADI MOTR,MEC6,  ,         ,60135,00822899,                    ,"5307,21",8000,"0,66340125",0-6000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20190406,HITA3600-6  ,0060MPCG135 ,GrpN13 PARTE1-MANG DESC BHID PRIN Y AMOR,MPCG,  ,         ,60135,00822901,                    ,"5307,21",8000,"0,66340125",0-6000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20190406,HITA3600-6  ,006MADF135-2,Grp N16 -PARTE 2-MANG ADITAMENTO FRONTAL,MAFR,  ,         ,60135,00822897,                    ,"5307,21",8000,"0,66340125",0-6000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20190406,HITA3600-6  ,006MCM1135  ,Grp No2-PARTE1-MANG ALTA SALIDA STRAINER,MCM1,  ,         ,60135,00822898,                    ,"5307,21",8000,"0,66340125",0-6000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20190406,HITA3600-6  ,006MEC4135  ,Grp N5 PARTE1-MANG ALIMENT BVAL Y S.GIRO,MEC4,  ,         ,60135,00822900,                    ,"5307,21",8000,"0,66340125",0-6000,Nuevo,21/03/2020,EX3600
202003,20200321,2020,03,,20190406,HITA3600-6  ,006MZI1135  ,Grp N7 PARTE 1-MANGUERAS RECIBO CONBUSTI,MZI1,  ,         ,60135,00822902,                    ,"5307,21",8000,"0,66340125",0-6000,Nuevo,21/03/2020,EX3600
202003,20200322,2020,03,,20131218,HITA3600-6  ,006BAT1136  ,BATERIA  DELANTERA 1                    ,BTD1,  ,         ,60136,SH150832,                    ,"35888,98",6000,"5,981496667",30000-36000,Nuevo,22/03/2020,EX3600
202003,20200322,2020,03,,20131218,HITA3600-6  ,006BAT2136  ,BATERIA  2                              ,BAT2,  ,         ,60136,SH150832,                    ,"35888,98",6000,"5,981496667",30000-36000,Nuevo,22/03/2020,EX3600
202003,20200322,2020,03,,20131218,HITA3600-6  ,006BAT3136  ,BATERIA  3                              ,BAT3,  ,         ,60136,SH150832,                    ,"35888,98",6000,"5,981496667",30000-36000,Nuevo,22/03/2020,EX3600
202003,20200322,2020,03,,20131218,HITA3600-6  ,006BAT4136  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60136,SH150832,                    ,"35888,98",6000,"5,981496667",30000-36000,Nuevo,22/03/2020,EX3600
202003,20200322,2020,03,HCO,20160625,HITA3600-6  ,006MPDT134  ,MOTORES PROPULSION  DER TRAS            ,MPRO,DT,003178928,60134,00824097,SH151877            ,"20872,71",25000,"0,8349084",18000-24000,Nuevo,22/03/2020,EX3600
202003,20200322,2020,03,HCO,20180623,HITA EX5500 ,00672116I   ,CILINDOR CUCHARON IZQUIER.PALA HIT- 5500,CCUC,I ,003075520,60113,00824098,538051              ,"6645,27",10000,"0,664527",6000-12000,Externo,22/03/2020,EX5500
202004,20200411,2020,04,,20170110,HITA EX5500 ,00688118D   ,"ORUGAS ,DERECHA                         ",ORUG,D ,         ,60118,00812692,                    ,19332,25000,"0,77328",18000-24000,Nuevo,11/04/2020,EX5500
202004,20200411,2020,04,HCO,20181208,HITA EX5500 ,00673152-1  ,CILINDRO APERTURA CUCHARON HITACHI 5500 ,CACU,I ,003075538,60118,00814943,541011              ,"7445,39",6000,"1,240898333",6000-12000,Nuevo,11/04/2020,EX5500
202004,20200411,2020,04,,20181208,HITA EX5500 ,00681115    ,Bucket-Balde                            ,CUCH,  ,003289923,60118,00823431,                    ,"7445,39",6000,"1,240898333",6000-12000,Interno,11/04/2020,EX5500
202004,20200411,2020,04,,20190315,HITA EX5500 ,00681111-1  ,Tapa de Cucharon Hit 5500               ,TAPC,  ,003290079,60118,00821143,                    ,"5725,15",6000,"0,9541916667",0-6000,Interno,11/04/2020,EX5500
202004,20200411,2020,04,HCO,20191115,HITA EX5500 ,00673115D   ,CILINDRO APERTURA CUCHARON HITACHI 5500 ,CACU,D ,003075538,60118,00823081,                    ,"2182,84",6000,"0,3638066667",0-6000,Interno,11/04/2020,EX5500
202004,20200417,2020,04,HCO,20191221,HITA EX5500 ,00673156    ,CILINDRO APERTURA CUCHARON HITACHI 5500 ,CACU,D ,003075538,60119,00824933,544444              ,"1624,35",6000,"0,270725",0-6000,Interno,17/04/2020,EX5500
202004,20200421,2020,04,,20170531,HITA EX5500 ,00688118I   ,Oruga izquierda                         ,ORUG,I ,         ,60118,00823434,                    ,"17060,07",25000,"0,6824028",12000-18000,Nuevo,21/04/2020,EX5500
202004,20200421,2020,04,,20170925,HITA EX5500 ,00674118I   ,Cilindro Tensor Oruga Izquierda         ,CTEN,I ,003226032,60118,00824931,                    ,"15176,71",15000,"1,011780667",12000-18000,Nuevo,21/04/2020,EX5500
202005,20200505,2020,05,HCO,20180201,HITA EX5500 ,006MGFI116  ,MTR HCO DE GIRO  FRON IZQ               ,MGIR,IF,000458720,60116,00816276,                    ,"12065,67",12000,"1,0054725",12000-18000,Nuevo,5/05/2020,EX5500
202005,20200508,2020,05,,20170215,HITA EX5500 ,00623115I   ,TRANSMISION PROPEL HITACHI EX5500       ,TPRO,I ,003075553,60116,00823430,539059              ,"17612,43",30000,"0,587081",12000-18000,Interno,8/05/2020,EX5500
202005,20200508,2020,05,,20190222,HITA EX5500 ,00685116D   ,SPROKET RUEDA DENTADA HITACHI EX-5500   ,SPRK,I ,003075579,60116,00823286,                    ,"5880,15",12000,"0,4900125",0-6000,Interno,8/05/2020,EX5500
202005,20200511,2020,05,,20171017,HITA EX5500 ,006MTPRO115 ,GRUPO No13-MANG D LAS TRANSMIS DE PROPEL,MTPR,  ,         ,60115,00820922,                    ,"13747,36",12000,"1,145613333",12000-18000,Nuevo,11/05/2020,EX5500
202005,20200511,2020,05,,20180319,HITA3600-6  ,006MHED135  , MOTOR ENFRIADOR HCO FRONTAL            ,MENH,F ,003178894,60135,00826225,                    ,"10917,75",24000,"0,45490625",6000-12000,Nuevo,11/05/2020,EX3600
202005,20200514,2020,05,,20150330,HITA EX5500 ,00623113D   ,TRANSMISION PROPEL HITACHI EX5500       ,TPRO,I ,003075553,60115,00820882,538869              ,"26697,07",30000,"0,8899023333",24000-30000,Interno,14/05/2020,EX5500
202005,20200515,2020,05,HCO,20190809,HITA3600-6  ,00671145    ,CILINDRO BRAZO PALA HITACHI 3600        ,CEMP,D ,003189974,60139,00826614,538915              ,"3362,41",14000,"0,2401721429",0-6000,Nuevo,15/05/2020,EX3600
202005,20200517,2020,05,,20170730,HITA EX5500 ,00686113I   ,RUEDA GUIA PALA HITACHI EX 5500         ,RGUI,I ,003075587,60115,00820909,539808              ,"14977,8",12000,"1,24815",12000-18000,Interno,17/05/2020,EX5500
202005,20200519,2020,05,HCO,20190919,HITA EX5500 ,00673114I-1 ,CILINDRO APERTURA CUCH.PALA HIT5500     ,CACU,D ,003075538,60114,00826735,538914              ,"2934,07",6000,"0,4890116667",0-6000,Nuevo,19/05/2020,EX5500
202005,20200521,2020,05,,20190809,HITA3600-6  ,006CAAT141  ,COMPRESOR A/A TRASERO                   ,CAA3,  ,         ,60141,SH152710,                    ,"3004,17",8000,"0,37552125",0-6000,Nuevo,21/05/2020,EX3600
202005,20200523,2020,05,,20181112,HITA EX5500 ,00685116I   ,SPROKET RUEDA DENTADA HITACHI EX-5500   ,SPRK,D ,003075579,60111,00763634,                    ,"5247,1",12000,"0,4372583333",0-6000,Interno,23/05/2020,EX5500
202005,20200523,2020,05,HCO,20200316,HITA3600-6  ,00671332-1  ,CILINDRO BRAZO HITACHI EX-3600          ,CEMP,I ,003189974,60135,00827097,539000              ,"121,22",14000,"0,008658571429",0-6000,Interno,23/05/2020,EX3600
202005,20200527,2020,05,,20140726,HITA3600-6  ,006AMC1136  , ALTERNADOR MOTOR CUMMINS               ,AMC1,  ,         ,60136,SH153030,                    ,"31667,76",8000,"3,95847",30000-36000,Nuevo,27/05/2020,EX3600
202005,20200527,2020,05,,20181128,HITA-EX5600 ,006EHTE119  ,ENFRIAD. HCO PPAL TRAS EXT              ,EAHI,TE,003075637,60119,00828728,                    ,"7933,91",27000,"0,2938485185",6000-12000,Nuevo,27/05/2020,EX5500
202005,20200528,2020,05,,20190708,HITA-EX5600 ,006CMPT119  ,COMPRESOR DE PITO                       ,CMPT,  ,003061157,60119,SH152846,                    ,"4609,98",8000,"0,5762475",0-6000,Nuevo,28/05/2020,EX5500
202006,20200607,2020,06,HCO,20190329,HITA3600-6  ,00671142    ,CILINDRO BRAZO PALA HITACHI 3600        ,CEMP,D ,003189974,60135,00828567,539159              ,"5600,83",14000,"0,4000592857",0-6000,Interno,7/06/2020,EX3600
202006,20200608,2020,06,,20160906,HITA EX5500 ,00625179    ,TRANSMISION DE GIRO HITACHI 5500        ,TGIR,IF,003075546,60118,00827087,539146              ,"21553,45",24000,"0,8980604167",18000-24000,Interno,8/06/2020,EX5500
202006,20200608,2020,06,HCO,20171220,HITA EX5500 ,00663118-5  ,Bomba Hidraulica Posicion 01/Muestra    ,BHID,05,003075603,60118,00824086,SSSRA-BOMPR-ROTO0-J ,"14079,39",15000,"0,938626",12000-18000,Nuevo,8/06/2020,EX5500
202006,20200608,2020,06,HCO,20171220,HITA EX5500 ,00663118-6  ,Bomba Hidraulica Posicion 06            ,BHID,06,003075603,60118,00824086,SSSRA-BOMPR-ROTO0-J ,"14079,39",15000,"0,938626",12000-18000,Nuevo,8/06/2020,EX5500
202006,20200608,2020,06,,20181117,HITA EX5500 ,006MEHT118  ,MTR ENFRIADOR HCO TRAS                  ,MENH,T ,003076296,60118,00827088,CENFR-MOTVE-DANAD-N ,"8241,69",18000,"0,4578716667",6000-12000,Nuevo,8/06/2020,EX5500
202006,20200608,2020,06,,20190421,HITA EX5500 ,006CMPT118  ,COMPRESOR DE PITO                       ,CMPT,  ,003061157,60118,SH152847,                    ,"5477,91",6000,"0,912985",0-6000,Nuevo,8/06/2020,EX5500
202006,20200609,2020,06,,20181128,HITA-EX5600 ,006EHTI119  ,ENFRIAD. HCO PPAL TRAS INT              ,EAHI,TI,003075637,60119,00827260,                    ,"8092,69",27000,"0,2997292593",6000-12000,Nuevo,9/06/2020,EX5500
202006,20200612,2020,06,,20130321,HITA3600-6  ,006EAAI136  , EVAPORADOR A/A  INFERIOR               ,EAA3,  ,         ,60136,SH153659,                    ,"40878,94",8000,"5,1098675",36000-42000,Nuevo,12/06/2020,EX3600
202006,20200612,2020,06,,20130321,HITA3600-6  ,006MTAS136  , MOTOR ARRANQUE SUPERIOR                ,MTAS,  ,         ,60136,SH153588,                    ,"40878,94",8000,"5,1098675",36000-42000,Nuevo,12/06/2020,EX3600
202006,20200612,2020,06,,20180510,HITA3600-6  ,006MHAA136  , MOTOR HCO AIRE ACONDIC.                ,MHAA,  ,         ,60136,00828986,                    ,"10681,21",16000,"0,667575625",6000-12000,Nuevo,12/06/2020,EX3600
202006,20200612,2020,06,,20181023,HITA3600-6  ,006MTAI136  ,MOTOR ARRANQUE INFERIOR                 ,MTAI,  ,         ,60136,SH153588,                    ,"8075,47",8000,"1,00943375",6000-12000,Nuevo,12/06/2020,EX3600
202006,20200612,2020,06,,20190517,HITA3600-6  ,006CTOD136  ,"CILINDRO TENSOR ORUGA ,DERECHA          ",CTEN,D ,         ,60136,00829015,SH151240            ,"5018,63",18000,"0,2788127778",0-6000,Nuevo,12/06/2020,EX3600
202006,20200613,2020,06,,20170529,HITA3600-6  ,006MHED136  , MOTOR ENFRIADOR HCO FRONTAL            ,MENH,F ,         ,60136,00828729,                    ,"15943,48",24000,"0,6643116667",12000-18000,Nuevo,13/06/2020,EX3600
202006,20200613,2020,06,HCO,20190919,HITA EX5500 ,00673116D   ,CILINDRO APERTURA CUCHARON DER          ,CACU,I ,003075538,60114,00828639,544446              ,"3043,4",6000,"0,5072333333",0-6000,Interno,13/06/2020,EX5500
202006,20200616,2020,06,,20180216,HITA3600-6  ,006MHCM134  ,MOT HCO CUARTO DEL MOT DIESEL           ,MHCM,  ,003233996,60134,00823824,                    ,"12462,08",16000,"0,77888",12000-18000,Nuevo,16/06/2020,EX3600
202006,20200616,2020,06,HCO,20190504,HITA3600-6  ,00671657    ,CILINDRO EMPUJE HITACHI EX-3600         ,CEMP,D ,003189974,60136,00830352,539447              ,"5123,64",14000,"0,3659742857",0-6000,Nuevo,16/06/2020,EX3600
202006,20200617,2020,06,,20190220,HITA3600-6  ,006MRFS134  ,MOT HCO RAD MOT DIESEL FRON SUP         ,MRAD,FS,003233996,60134,00823824,                    ,"6699,56",20000,"0,334978",6000-12000,Nuevo,17/06/2020,EX3600
202006,20200618,2020,06,,20120601,HITA3600-6  ,006CAAT134  ,COMPRESOR A/A TRASERO                   ,CAA3,  ,002041424,60134,SH153754,                    ,"46375,71",8000,"5,79696375",42000-48000,Nuevo,18/06/2020,EX3600
202006,20200618,2020,06,,20150121,HITA3600-6  ,006BAT1134  ,BATERIA  DELANTERA 1                    ,BTD1,  ,003056462,60134,SH154304,                    ,"29782,3",6000,"4,963716667",24000-30000,Nuevo,18/06/2020,EX3600
202006,20200618,2020,06,,20150121,HITA3600-6  ,006BAT2134  ,BATERIA  2                              ,BAT2,  ,003056462,60134,SH154304,                    ,"29782,3",6000,"4,963716667",24000-30000,Nuevo,18/06/2020,EX3600
202006,20200618,2020,06,,20150121,HITA3600-6  ,006BAT4134  ,BATERIA TRASERA 4                       ,BTT4,  ,003056462,60134,SH154304,                    ,"29782,3",6000,"4,963716667",24000-30000,Nuevo,18/06/2020,EX3600
202006,20200618,2020,06,,20150125,HITA3600-6  ,006BAT3134  ,BATERIA  3                              ,BAT3,  ,003056462,60134,SH154304,                    ,"29726,38",6000,"4,954396667",24000-30000,Nuevo,18/06/2020,EX3600
202006,20200618,2020,06,,20180903,HITA3600-6  ,006BHCB134  ,Bomba de lubricación de la Caja de Bomba,BLCB,  ,003179264,60134,SH153956,                    ,"9239,19",18000,"0,5132883333",6000-12000,Nuevo,18/06/2020,EX3600
